Year_c,Month_c,Day_c,tName_c,date_ind,pod_id,pod_pls,pl_back,R-3_scr,R-2_scr,R-1_scr,R_scr,win_ind,fav_ind,mid_ind,weak_ind,tie_flag
0,0,0,0,2021_9_9,2021_9_9_v0_d3_grp2_PGA,tie,8.6,0,0,0,0,0,0,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp3_PGA,nicolai hojgaard,2.16,-2,-3,-6,-3,1,1,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp3_PGA,marcus armitage,2.24,-2,-2,-1,0,0,0,0,1,0
0,0,0,0,2021_9_9,2021_9_9_v0_d3_grp3_PGA,tie,9.4,0,0,0,0,0,0,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp4_PGA,shane lowry,1.96,-3,-9,-1,-3,0,1,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp4_PGA,christiaan bezuidenhout,2.46,2,-1,0,-4,1,0,0,1,0
0,0,0,0,2021_9_9,2021_9_9_v0_d3_grp4_PGA,tie,8.4,0,0,0,0,0,0,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp5_PGA,thomas pieters,2.22,-4,-4,-2,-1,1,0,0,1,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp5_PGA,masahiro kawamura,2.2,-1,-3,0,0,0,1,0,0,0
0,0,0,0,2021_9_9,2021_9_9_v0_d3_grp5_PGA,tie,9,0,0,0,0,0,0,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp6_PGA,fabrizio zanotti,3.1,0,6,-1,1,0,0,0,1,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp6_PGA,billy horschel,1.69,-4,-5,1,-3,1,1,0,0,0
0,0,0,0,2021_9_9,2021_9_9_v0_d3_grp6_PGA,tie,9.4,0,0,0,0,0,0,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp7_PGA,justin rose,1.77,0,-1,-1,0,0,1,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp7_PGA,jamie donaldson,2.78,-2,-6,3,-3,1,0,0,1,0
0,0,0,0,2021_9_9,2021_9_9_v0_d3_grp7_PGA,tie,9.4,0,0,0,0,0,0,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp8_PGA,adam scott,1.64,3,0,-6,-2,0,1,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp8_PGA,francesco laporta,3.15,-1,-2,-2,-3,1,0,0,1,0
0,0,0,0,2021_9_9,2021_9_9_v0_d3_grp8_PGA,tie,9.4,0,0,0,0,0,0,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp9_PGA,laurie canter,2.12,-7,-3,-4,-2,1,1,0,0,0
2021,9,9,BMW PGA Championship (United Kingdom),2021_9_9,2021_9_9_v0_d3_grp9_PGA,kiradech aphibarnrat,2.16,3,0,1,2,0,0,0,1,0
0,0,0,0,2021_9_9,2021_9_9_v0_d3_grp9_PGA,tie,9.4,0,0,0,0,0,0,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp0_EUR,tyrrell hatton,1.49,-1,0,-1,-1,0,1,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp0_EUR,padraig harrington,3.9,0,1,3,-3,1,0,0,1,0
0,0,0,0,2021_1_28,2021_1_28_v0_d3_grp0_EUR,tie,9,0,0,0,0,0,0,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp1_EUR,justin rose,2,0,4,1,-4,1,1,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp1_EUR,lucas herbert,2.22,-3,8,2,0,0,0,0,1,0
0,0,0,0,2021_1_28,2021_1_28_v0_d3_grp1_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp2_EUR,sergio garcia,1.71,0,-6,-6,-5,1,1,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp2_EUR,takumi kanaya,2.68,1,-4,-4,0,0,0,0,1,0
0,0,0,0,2021_1_28,2021_1_28_v0_d3_grp2_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp3_EUR,guido migliozzi,2.2,3,3,1,1,1,0,0,1,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp3_EUR,fabrizio zanotti,2.14,3,-4,0,4,0,1,0,0,0
0,0,0,0,2021_1_28,2021_1_28_v0_d3_grp3_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp4_EUR,martin kaymer,1.9,-4,-3,-1,3,0,1,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp4_EUR,brandon stone,2.54,-3,0,-5,-6,1,0,0,1,0
0,0,0,0,2021_1_28,2021_1_28_v0_d3_grp4_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp5_EUR,adri arnaus,2.16,-3,-5,-3,2,0,1,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp5_EUR,lee westwood,2.22,-1,-4,3,0,1,0,0,1,0
0,0,0,0,2021_1_28,2021_1_28_v0_d3_grp5_EUR,tie,9,0,0,0,0,0,0,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp6_EUR,paul casey,1.72,-3,-1,-4,-8,1,1,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp6_EUR,kurt kitayama,2.7,0,5,-1,3,0,0,0,1,0
0,0,0,0,2021_1_28,2021_1_28_v0_d3_grp6_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp7_EUR,mikko korhonen,2.14,-5,-1,-1,0,0,1,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp7_EUR,kalle samooja,2.2,1,-7,-1,-1,1,0,0,1,0
0,0,0,0,2021_1_28,2021_1_28_v0_d3_grp7_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp8_EUR,tommy fleetwood,1.6,-3,2,-5,1,0,1,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp8_EUR,justin harding,3.2,2,-4,4,0,1,0,0,1,0
0,0,0,0,2021_1_28,2021_1_28_v0_d3_grp8_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp9_EUR,robert macintyre,2.02,-6,-6,-1,-5,1,1,0,0,0
2021,1,28,Dubai Desert Classic (United Arab Emirates),2021_1_28,2021_1_28_v0_d3_grp9_EUR,thomas detry,2.22,-4,-6,-3,2,0,0,0,1,0
0,0,0,0,2021_1_28,2021_1_28_v0_d3_grp9_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp0_EUR,julien guerrier,2.1,3,-1,-1,4,0,1,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp0_EUR,lorenzo gagli,2.14,1,2,0,-1,1,0,0,1,0
0,0,0,0,2021_4_15,2021_4_15_v0_d3_grp0_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp1_EUR,jeff winther,1.67,-1,-4,6,-1,1,1,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp1_EUR,nicolai hojgaard,2.96,1,-1,1,0,0,0,0,1,0
0,0,0,0,2021_4_15,2021_4_15_v0_d3_grp1_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp3_EUR,rikard karlberg,2.3,-5,-1,-1,2,1,0,0,1,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp3_EUR,david drysdale,2.04,-4,2,-2,4,0,1,0,0,0
0,0,0,0,2021_4_15,2021_4_15_v0_d3_grp3_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp4_EUR,austin bautista,2.94,1,1,2,-1,1,0,0,1,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp4_EUR,adrian meronk,1.71,-6,-1,-4,7,0,1,0,0,0
0,0,0,0,2021_4_15,2021_4_15_v0_d3_grp4_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp5_EUR,joost luiten,1.6,5,-4,-1,-3,1,1,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp5_EUR,chase hanna,3.25,4,-3,-1,3,0,0,0,1,0
0,0,0,0,2021_4_15,2021_4_15_v0_d3_grp5_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp6_EUR,richard mansell,2.14,1,-6,-4,1,0,1,0,0,1
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp6_EUR,s.s.p. chawrasia,2.18,0,-3,4,1,0,0,0,1,1
0,0,0,0,2021_4_15,2021_4_15_v0_d3_grp6_EUR,tie,9.4,0,0,0,0,1,0,0,0,1
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp7_EUR,jacques kruyswijk,2,-1,-6,-3,-2,0,1,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp7_EUR,maximilian kieffer,2.3,3,-2,-3,-4,1,0,0,1,0
0,0,0,0,2021_4_15,2021_4_15_v0_d3_grp7_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp8_EUR,justin walters,2.7,0,1,-3,2,0,0,0,1,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp8_EUR,martin kaymer,1.78,-1,3,-4,-3,1,1,0,0,0
0,0,0,0,2021_4_15,2021_4_15_v0_d3_grp8_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp9_EUR,john catlin,1.82,-3,4,-2,-1,0,1,0,0,0
2021,4,15,Austrian Open (Austria) - Play Offs,2021_4_15,2021_4_15_v0_d3_grp9_EUR,alejandro canizares,2.74,0,8,-4,-2,1,0,0,1,0
0,0,0,0,2021_4_15,2021_4_15_v0_d3_grp9_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp0_EUR,joost luiten,1.54,-4,-1,-3,-4,1,1,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp0_EUR,ben evans,3.1,5,0,0,-2,0,0,0,1,0
0,0,0,0,2021_4_22,2021_4_22_v0_d3_grp0_EUR,tie,8.4,0,0,0,0,0,0,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp1_EUR,andrew johnston,1.71,-1,0,-1,1,0,1,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp1_EUR,zander lombard,2.6,-1,0,5,0,1,0,0,1,0
0,0,0,0,2021_4_22,2021_4_22_v0_d3_grp1_EUR,tie,8.4,0,0,0,0,0,0,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp2_EUR,matthieu pavon,2.14,-3,4,-5,-6,1,0,0,1,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp2_EUR,jack senior,2,0,0,-3,-3,0,1,0,0,0
0,0,0,0,2021_4_22,2021_4_22_v0_d3_grp2_EUR,tie,8.4,0,0,0,0,0,0,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp3_EUR,sam horsfield,1.83,-2,-5,-3,-5,1,1,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp3_EUR,joachim b. hansen,2.5,-2,1,-2,-4,0,0,0,1,0
0,0,0,0,2021_4_22,2021_4_22_v0_d3_grp3_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp4_EUR,victor dubuisson,1.74,0,-1,-3,1,0,1,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp4_EUR,richard bland,2.58,1,-3,0,-2,1,0,0,1,0
0,0,0,0,2021_4_22,2021_4_22_v0_d3_grp4_EUR,tie,8.4,0,0,0,0,0,0,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp5_EUR,romain langasque,1.62,4,-4,3,-2,1,1,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp5_EUR,matt ford,2.86,0,0,-1,3,0,0,0,1,0
0,0,0,0,2021_4_22,2021_4_22_v0_d3_grp5_EUR,tie,8.4,0,0,0,0,0,0,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp6_EUR,garrick higgo,1.77,6,-3,-3,-7,1,1,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp6_EUR,maverick antcliff,2.54,1,-3,-1,1,0,0,0,1,0
0,0,0,0,2021_4_22,2021_4_22_v0_d3_grp6_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp7_EUR,matthias schwab,1.47,1,-5,-6,-4,1,1,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp7_EUR,robin roussel,3.5,4,1,1,2,0,0,0,1,0
0,0,0,0,2021_4_22,2021_4_22_v0_d3_grp7_EUR,tie,8.4,0,0,0,0,0,0,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp8_EUR,rhys enoch,2.66,2,2,-2,-1,0,0,0,1,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp8_EUR,maximilian kieffer,1.68,-2,-3,-4,-2,1,1,0,0,0
0,0,0,0,2021_4_22,2021_4_22_v0_d3_grp8_EUR,tie,8.4,0,0,0,0,0,0,0,0,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp9_EUR,thorbjorn olesen,2.12,-1,-6,-3,0,0,0,0,1,0
2021,4,22,Gran Canaria Lopesan Open (Spain),2021_4_22,2021_4_22_v0_d3_grp9_EUR,wil besseling,2.06,5,-1,-2,-1,1,1,0,0,0
0,0,0,0,2021_4_22,2021_4_22_v0_d3_grp9_EUR,tie,8.4,0,0,0,0,0,0,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp0_EUR,paul dunne,2.66,2,0,-5,1,0,0,0,1,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp0_EUR,richie ramsay,1.7,-4,-3,0,0,1,1,0,0,0
0,0,0,0,2021_5_12,2021_5_12_v0_d3_grp0_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp1_EUR,chris wood,3,2,4,-1,-4,0,0,0,1,1
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp1_EUR,danny willett,1.6,-4,-5,-4,-4,0,1,0,0,1
0,0,0,0,2021_5_12,2021_5_12_v0_d3_grp1_EUR,tie,8.6,0,0,0,0,1,0,0,0,1
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp2_EUR,mikko korhonen,2.02,0,1,-4,-4,1,1,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp2_EUR,richard mansell,2.14,2,-4,-7,1,0,0,0,1,0
0,0,0,0,2021_5_12,2021_5_12_v0_d3_grp2_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp3_EUR,jordan smith,1.82,-2,-2,-3,-3,0,1,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp3_EUR,dave coupland,2.48,2,-1,0,-4,1,0,0,1,0
0,0,0,0,2021_5_12,2021_5_12_v0_d3_grp3_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp4_EUR,andy sullivan,2.22,1,2,0,-4,1,0,0,1,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp4_EUR,bernd wiesberger,1.95,0,0,2,0,0,1,0,0,0
0,0,0,0,2021_5_12,2021_5_12_v0_d3_grp4_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp5_EUR,louis de jager,2.14,-2,-2,-4,-2,0,0,0,1,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp5_EUR,guido migliozzi,2.02,-4,-8,-6,-5,1,1,0,0,0
0,0,0,0,2021_5_12,2021_5_12_v0_d3_grp5_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp6_EUR,lee slattery,2.46,4,-2,0,4,0,0,0,1,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp6_EUR,matthieu pavon,1.78,-6,-1,-3,1,1,1,0,0,0
0,0,0,0,2021_5_12,2021_5_12_v0_d3_grp6_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp7_EUR,eddie pepperell,2.08,4,1,-4,-4,1,0,0,1,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp7_EUR,justin harding,2.06,-5,-5,-2,-2,0,1,0,0,0
0,0,0,0,2021_5_12,2021_5_12_v0_d3_grp7_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp8_EUR,julien guerrier,2.7,4,-4,-4,0,0,0,0,1,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp8_EUR,calum hill,1.71,-6,-4,-5,-2,1,1,0,0,0
0,0,0,0,2021_5_12,2021_5_12_v0_d3_grp8_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp9_EUR,robert macintyre,1.63,4,-2,-1,-2,1,1,0,0,0
2021,5,12,British Masters (England) - Play Offs,2021_5_12,2021_5_12_v0_d3_grp9_EUR,richard bland,2.88,0,-2,-2,0,0,0,0,1,0
0,0,0,0,2021_5_12,2021_5_12_v0_d3_grp9_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
0,0,0,0,2021_6_24,2021_6_24_v0_d3_grp0_EUR,tie,8.6,0,0,0,0,1,0,0,0,1
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp0_EUR,jc ritchie,1.94,-6,0,-2,2,0,1,0,0,1
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp0_EUR,garrick porteous,2.26,-3,0,1,2,0,0,0,1,1
0,0,0,0,2021_6_24,2021_6_24_v0_d3_grp1_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp1_EUR,vincent norrman,2.06,1,1,1,-1,0,1,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp1_EUR,matthew jordan,2.1,0,1,-1,-2,1,0,0,1,0
0,0,0,0,2021_6_24,2021_6_24_v0_d3_grp2_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp2_EUR,martin kaymer,2,-4,-3,-2,-2,1,1,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp2_EUR,adrian otaegui,2.48,-4,-2,2,2,0,0,0,1,0
0,0,0,0,2021_6_24,2021_6_24_v0_d3_grp3_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp3_EUR,calum hill,1.76,-5,-2,-1,0,0,1,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp3_EUR,matthias schmid,2.84,1,1,1,-3,1,0,0,1,0
0,0,0,0,2021_6_24,2021_6_24_v0_d3_grp4_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp4_EUR,alvaro quiros,2.46,0,-1,0,4,0,0,0,1,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp4_EUR,sebastian garcia rodriguez,1.8,-7,-3,-2,-1,1,1,0,0,0
0,0,0,0,2021_6_24,2021_6_24_v0_d3_grp5_EUR,tie,10.5,0,0,0,0,0,0,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp5_EUR,louis oosthuizen,1.72,0,0,-1,-1,0,1,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp5_EUR,andy sullivan,2.84,0,-4,-1,-3,1,0,0,1,0
0,0,0,0,2021_6_24,2021_6_24_v0_d3_grp6_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp6_EUR,shaun norris,2.34,4,-1,2,-2,1,0,0,1,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp6_EUR,pablo larrazabal,1.97,-1,-2,0,0,0,1,0,0,0
0,0,0,0,2021_6_24,2021_6_24_v0_d3_grp7_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp7_EUR,jorge campillo,4,-1,3,-1,-5,0,0,0,1,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp7_EUR,viktor hovland,1.42,3,4,0,-8,1,1,0,0,0
0,0,0,0,2021_6_24,2021_6_24_v0_d3_grp8_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp8_EUR,adrien saddier,3.1,-1,-5,-3,2,0,0,0,1,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp8_EUR,masahiro kawamura,1.66,-7,-3,-3,1,1,1,0,0,0
0,0,0,0,2021_6_24,2021_6_24_v0_d3_grp9_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp9_EUR,bernd wiesberger,1.55,2,0,-3,-2,1,1,0,0,0
2021,6,24,BMW International Open (Germany),2021_6_24,2021_6_24_v0_d3_grp9_EUR,niall kearney,3.35,-6,1,1,0,0,0,0,1,0
0,0,0,0,2021_7_1,2021_7_1_v0_d3_grp0_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,7,1,Irish Open (Europe),2021_7_1,2021_7_1_v0_d3_grp0_EUR,shane lowry,1.83,1,0,1,2,0,1,0,0,0
2021,7,1,Irish Open (Europe),2021_7_1,2021_7_1_v0_d3_grp0_EUR,justin harding,2.58,-2,-2,-4,-7,1,0,0,1,0
0,0,0,0,2021_7_1,2021_7_1_v0_d3_grp1_EUR,tie,9.2,0,0,0,0,1,0,0,0,1
2021,7,1,Irish Open (Europe),2021_7_1,2021_7_1_v0_d3_grp1_EUR,rory mcilroy,1.46,2,-1,-4,1,0,1,0,0,1
2021,7,1,Irish Open (Europe),2021_7_1,2021_7_1_v0_d3_grp1_EUR,matthew jordan,3.75,1,-1,-2,1,0,0,0,1,1
0,0,0,0,2021_7_1,2021_7_1_v0_d3_grp2_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,7,1,Irish Open (Europe),2021_7_1,2021_7_1_v0_d3_grp2_EUR,martin kaymer,2,-3,-2,-2,1,0,1,0,0,0
2021,7,1,Irish Open (Europe),2021_7_1,2021_7_1_v0_d3_grp2_EUR,andrew johnston,2.4,-4,-4,-4,-3,1,0,0,1,0
0,0,0,0,2021_7_1,2021_7_1_v0_d3_grp3_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2021,7,1,Irish Open (Europe),2021_7_1,2021_7_1_v0_d3_grp3_EUR,adri arnaus,1.68,1,-1,-2,3,1,1,0,0,0
2021,7,1,Irish Open (Europe),2021_7_1,2021_7_1_v0_d3_grp3_EUR,gregory havret,2.82,-3,0,-3,4,0,0,0,1,0
0,0,0,0,2021_7_1,2021_7_1_v0_d3_grp4_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2021,7,1,Irish Open (Europe),2021_7_1,2021_7_1_v0_d3_grp4_EUR,antoine rozner,1.74,-3,-3,-5,-1,0,1,0,0,0
2021,7,1,Irish Open (Europe),2021_7_1,2021_7_1_v0_d3_grp4_EUR,richie ramsay,2.76,-3,0,0,-2,1,0,0,1,0
0,0,0,0,2021_7_1,2021_7_1_v0_d3_grp5_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
