Year_c,Month_c,Day_c,tName_c,date_ind,pod_id,pod_pls,pl_back,R-3_scr,R-2_scr,R-1_scr,R_scr,win_ind,fav_ind,mid_ind,weak_ind,tie_flag
2018,1,25,Farmers Insurance Open (USA) - Play Offs,2018_1_25,2018_1_25_v0_d1_grp0_PGA,whee kim,4.0,1,1,-2,-2,0,0,0,1,0
2018,1,25,Farmers Insurance Open (USA) - Play Offs,2018_1_25,2018_1_25_v0_d1_grp0_PGA,kevin tway,3.2,-3,1,1,0,0,0,1,0,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp19_PGA,max homa,2.8,4,-2,4,8,0,0,1,0,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp19_PGA,ryo ishikawa,3.9,9,6,2,2,1,0,0,1,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp19_PGA,charles howell iii,2.52,-2,-5,5,3,0,1,0,0,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp3_PGA,ángel cabrera,6.4,2,3,1,10,0,0,0,1,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp3_PGA,justin harding,2.56,-4,-1,1,-3,1,0,1,0,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp3_PGA,aaron wise,2.14,2,0,-1,3,0,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp17_PGA,matt kuchar,2.44,-1,4,-2,-1,1,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp17_PGA,anirban lahiri,3.6,-3,-3,-3,5,0,0,0,1,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp17_PGA,peter uihlein,2.92,5,-2,2,3,0,0,1,0,0
2020,11,5,Houston Open (USA),2020_11_5,2020_11_5_v0_d1_grp1_PGA,hideki matsuyama,1.77,-3,-2,-2,0,0,1,0,0,0
2020,11,5,Houston Open (USA),2020_11_5,2020_11_5_v0_d1_grp1_PGA,grayson murray,4.5,1,5,-2,15,0,0,0,1,0
2020,11,5,Houston Open (USA),2020_11_5,2020_11_5_v0_d1_grp1_PGA,michael thompson,3.75,0,3,4,-3,1,0,1,0,0
2019,7,25,WGC-FedEx St. Jude Invitational (USA),2019_7_25,2019_7_25_v0_d1_grp5_PGA,chez reavie,3.0,-5,-7,2,-2,0,0,1,0,0
2019,7,25,WGC-FedEx St. Jude Invitational (USA),2019_7_25,2019_7_25_v0_d1_grp5_PGA,bryson dechambeau,2.54,-2,-5,3,-3,1,1,0,0,2
2019,7,25,WGC-FedEx St. Jude Invitational (USA),2019_7_25,2019_7_25_v0_d1_grp5_PGA,matthew fitzpatrick,3.1,3,-4,0,-3,1,0,0,1,2
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp32_PGA,cameron champ,3.2,1,1,7,3,0,0,0,1,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp32_PGA,sungjae im,2.56,-1,4,7,0,0,1,0,0,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp32_PGA,joaquin niemann,3.05,0,-3,2,-2,1,0,1,0,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp21_PGA,joost luiten,2.2,0,0,-2,2,0,0,1,0,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp21_PGA,brian mackey,10.5,1,1,1,4,0,0,0,1,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp21_PGA,matt wallace,2.02,3,4,-7,-1,1,1,0,0,0
2018,8,31,Dell Technologies Championship (USA),2018_8_31,2018_8_31_v0_d1_grp5_PGA,jon rahm,2.0,-6,-2,4,2,0,1,0,0,0
2018,8,31,Dell Technologies Championship (USA),2018_8_31,2018_8_31_v0_d1_grp5_PGA,patton kizzire,5.2,-2,2,-1,3,0,0,0,1,0
2018,8,31,Dell Technologies Championship (USA),2018_8_31,2018_8_31_v0_d1_grp5_PGA,kevin na,3.1,-5,0,-4,-1,1,0,1,0,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp21_PGA,billy horschel,1.83,-4,-3,1,0,1,1,0,0,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp21_PGA,jovan rebula,6.0,8,-4,1,1,0,0,0,1,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp21_PGA,vijay singh,3.1,0,1,1,8,0,0,1,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp5_PGA,ross fisher,2.62,6,8,0,4,0,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp5_PGA,paul dunne,2.78,3,1,-3,0,1,0,1,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp5_PGA,austin cook,3.65,-2,-4,-2,1,0,0,0,1,0
2019,1,31,Phoenix Open (USA),2019_1_31,2019_1_31_v0_d1_grp3_PGA,andrew landry,3.5,-4,4,-4,-4,1,0,0,1,2
2019,1,31,Phoenix Open (USA),2019_1_31,2019_1_31_v0_d1_grp3_PGA,patton kizzire,3.2,-4,-3,0,2,0,0,1,0,0
2019,1,31,Phoenix Open (USA),2019_1_31,2019_1_31_v0_d1_grp3_PGA,cameron smith,2.16,-2,-4,-1,-4,1,1,0,0,2
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp23_PGA,james robinson,3.2,0,-3,-2,4,0,0,1,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp23_PGA,haraldur magnus,3.65,1,1,1,1,0,0,0,1,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp23_PGA,zander lombard,2.1,6,-2,4,-4,1,1,0,0,0
2020,11,19,RSM Classic (USA) - Play Offs,2020_11_19,2020_11_19_v0_d1_grp7_PGA,louis oosthuizen,1.59,-6,-2,-4,1,1,1,0,0,0
2020,11,19,RSM Classic (USA) - Play Offs,2020_11_19,2020_11_19_v0_d1_grp7_PGA,d.a. points,6.6,-1,-1,7,3,0,0,0,1,0
2020,11,19,RSM Classic (USA) - Play Offs,2020_11_19,2020_11_19_v0_d1_grp7_PGA,satoshi kodaira,3.95,2,-4,0,3,0,0,1,0,0
2019,9,26,Safeway Open (USA),2019_9_26,2019_9_26_v0_d1_grp0_PGA,byeong hun an,2.12,-1,-3,-6,3,0,1,0,0,0
2019,9,26,Safeway Open (USA),2019_9_26,2019_9_26_v0_d1_grp0_PGA,kyle stanley,3.1,-5,-2,0,0,0,0,1,0,0
2019,9,26,Safeway Open (USA),2019_9_26,2019_9_26_v0_d1_grp0_PGA,cameron percy,3.95,-3,-3,-7,-2,1,0,0,1,0
2019,8,8,The Northern Trust (USA),2019_8_8,2019_8_8_v0_d1_grp4_PGA,brooks koepka,2.64,-4,-3,-2,-1,0,0,1,0,0
2019,8,8,The Northern Trust (USA),2019_8_8,2019_8_8_v0_d1_grp4_PGA,rory mcilroy,2.6,-4,8,-1,-6,1,1,0,0,0
2019,8,8,The Northern Trust (USA),2019_8_8,2019_8_8_v0_d1_grp4_PGA,matt kuchar,4.0,-8,-1,0,-1,0,0,0,1,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp49_PGA,mikko korhonen,2.8,-1,-1,-4,4,1,0,1,0,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp49_PGA,craig hocknull,7.6,3,4,2,12,0,0,0,1,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d1_grp49_PGA,jhonattan vegas,1.83,-3,-5,1,6,0,1,0,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp24_PGA,shawn warren,6.4,1,1,1,7,0,0,0,1,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp24_PGA,mikko korhonen,2.4,-1,1,2,-2,1,0,1,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp24_PGA,j.j. spaun,2.0,-7,-2,2,-1,0,1,0,0,0
2019,4,4,Valero Texas Open (USA),2019_4_4,2019_4_4_v0_d1_grp7_PGA,billy horschel,2.68,-3,-4,-3,1,0,1,0,0,0
2019,4,4,Valero Texas Open (USA),2019_4_4,2019_4_4_v0_d1_grp7_PGA,jhonattan vegas,3.5,-3,0,-3,-5,1,0,0,1,0
2019,4,4,Valero Texas Open (USA),2019_4_4,2019_4_4_v0_d1_grp7_PGA,jordan spieth,2.8,-7,4,4,-4,0,0,1,0,0
2018,7,5,A Military Tribute at The Greenbrier (USA),2018_7_5,2018_7_5_v0_d1_grp1_PGA,james hahn,3.15,0,0,-1,-2,1,0,1,0,3
2018,7,5,A Military Tribute at The Greenbrier (USA),2018_7_5,2018_7_5_v0_d1_grp1_PGA,jim furyk,3.4,4,3,-1,-2,1,0,0,1,3
2018,7,5,A Military Tribute at The Greenbrier (USA),2018_7_5,2018_7_5_v0_d1_grp1_PGA,charles howell iii,2.4,0,1,0,-2,1,1,0,0,3
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp6_PGA,matt wallace,2.68,1,-1,-2,0,1,0,1,0,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp6_PGA,kevin na,2.52,0,0,2,5,0,1,0,0,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d1_grp6_PGA,jazz janewattananond,3.95,7,5,4,3,0,0,0,1,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp32_PGA,ted potter jr,3.6,2,3,0,4,0,0,0,1,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp32_PGA,emiliano grillo,2.36,-1,5,2,-1,1,1,0,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp32_PGA,jorge campillo,2.9,-2,-1,1,8,0,0,1,0,0
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d1_grp8_PGA,brian gay,3.15,0,0,1,-4,1,0,0,1,0
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d1_grp8_PGA,abraham ancer,2.72,-6,0,-5,-1,0,1,0,0,0
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d1_grp8_PGA,charles howell iii,2.84,4,3,-2,-2,0,0,1,0,0
2017,10,19,THE CJ CUP @ NINE BRIDGES (South Korea) - Play Offs,2017_10_19,2017_10_19_v0_d1_grp8_PGA,xander schauffele,2.7,1,-1,-7,-3,0,0,1,0,0
2017,10,19,THE CJ CUP @ NINE BRIDGES (South Korea) - Play Offs,2017_10_19,2017_10_19_v0_d1_grp8_PGA,marc leishman,2.66,-4,-9,1,-6,1,1,0,0,0
2017,10,19,THE CJ CUP @ NINE BRIDGES (South Korea) - Play Offs,2017_10_19,2017_10_19_v0_d1_grp8_PGA,daniel berger,3.15,6,-3,-4,-2,0,0,0,1,0
2017,11,2,Shriners Hospitals for Children Open (USA) - Play Offs,2017_11_2,2017_11_2_v0_d1_grp4_PGA,kevin chappell,2.76,1,-2,6,-4,1,0,1,0,0
2017,11,2,Shriners Hospitals for Children Open (USA) - Play Offs,2017_11_2,2017_11_2_v0_d1_grp4_PGA,ryan moore,2.74,0,-2,-4,-2,0,1,0,0,0
2017,11,2,Shriners Hospitals for Children Open (USA) - Play Offs,2017_11_2,2017_11_2_v0_d1_grp4_PGA,charley hoffman,3.0,1,-7,3,-3,0,0,0,1,0
2018,4,12,RBC Heritage (USA) - Play Offs,2018_4_12,2018_4_12_v0_d1_grp5_PGA,si woo kim,3.05,0,4,3,-3,1,0,1,0,0
2018,4,12,RBC Heritage (USA) - Play Offs,2018_4_12,2018_4_12_v0_d1_grp5_PGA,martin kaymer,3.1,0,-2,2,-2,0,0,0,1,0
2018,4,12,RBC Heritage (USA) - Play Offs,2018_4_12,2018_4_12_v0_d1_grp5_PGA,luke donald,2.8,6,-1,7,5,0,1,0,0,0
2018,5,24,Fort Worth Invitational (USA),2018_5_24,2018_5_24_v0_d1_grp2_PGA,xander schauffele,2.32,3,3,-4,2,0,0,1,0,0
2018,5,24,Fort Worth Invitational (USA),2018_5_24,2018_5_24_v0_d1_grp2_PGA,jimmy walker,2.1,-1,-3,-7,-2,1,1,0,0,0
2018,5,24,Fort Worth Invitational (USA),2018_5_24,2018_5_24_v0_d1_grp2_PGA,smylie kaufman,7.2,3,9,6,5,0,0,0,1,0
2019,5,23,Charles Schwab Challenge (USA),2019_5_23,2019_5_23_v0_d1_grp6_PGA,rory sabbatini,2.46,-4,5,-4,-2,0,1,0,0,0
2019,5,23,Charles Schwab Challenge (USA),2019_5_23,2019_5_23_v0_d1_grp6_PGA,nick watney,3.4,3,-1,-1,-3,1,0,0,1,0
2019,5,23,Charles Schwab Challenge (USA),2019_5_23,2019_5_23_v0_d1_grp6_PGA,sam burns,3.05,0,-5,0,-1,0,0,1,0,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp27_PGA,phil mickelson,3.95,8,-4,2,-5,1,0,0,1,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp27_PGA,justin rose,2.46,0,-1,2,3,0,1,0,0,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp27_PGA,justin thomas,2.8,-5,-2,-1,1,0,0,1,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp47_PGA,jason dufner,3.15,-2,3,0,4,0,0,0,1,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp47_PGA,ryan fox,2.72,1,-5,-3,3,1,1,0,0,2
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp47_PGA,keegan bradley,2.98,11,-2,-5,3,1,0,1,0,2
2020,10,1,Sanderson Farms Championship (USA),2020_10_1,2020_10_1_v0_d1_grp3_PGA,hudson swafford,2.98,4,-2,-7,3,0,0,1,0,0
2020,10,1,Sanderson Farms Championship (USA),2020_10_1,2020_10_1_v0_d1_grp3_PGA,stewart cink,3.2,-2,6,-5,-3,1,0,0,1,0
2020,10,1,Sanderson Farms Championship (USA),2020_10_1,2020_10_1_v0_d1_grp3_PGA,zach johnson,2.34,0,-2,0,-2,0,1,0,0,0
2018,8,31,Dell Technologies Championship (USA),2018_8_31,2018_8_31_v0_d1_grp0_PGA,jordan spieth,2.26,1,1,-1,-2,0,1,0,0,0
2018,8,31,Dell Technologies Championship (USA),2018_8_31,2018_8_31_v0_d1_grp0_PGA,xander schauffele,3.65,-1,0,2,-3,1,0,0,1,0
2018,8,31,Dell Technologies Championship (USA),2018_8_31,2018_8_31_v0_d1_grp0_PGA,brandt snedeker,3.45,-4,2,-11,1,0,0,1,0,0
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d1_grp16_PGA,tony finau,3.3,4,-2,-2,-2,0,0,0,1,0
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d1_grp16_PGA,justin thomas,2.74,-1,-2,2,-6,1,1,0,0,0
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d1_grp16_PGA,brooks koepka,2.8,-1,-4,-2,-1,0,0,1,0,0
2017,10,19,THE CJ CUP @ NINE BRIDGES (South Korea) - Play Offs,2017_10_19,2017_10_19_v0_d1_grp6_PGA,jamie lovemark,2.76,-7,-5,-2,-2,1,0,1,0,2
2017,10,19,THE CJ CUP @ NINE BRIDGES (South Korea) - Play Offs,2017_10_19,2017_10_19_v0_d1_grp6_PGA,rafa cabrera bello,2.3,1,-6,-5,-1,0,1,0,0,0
2017,10,19,THE CJ CUP @ NINE BRIDGES (South Korea) - Play Offs,2017_10_19,2017_10_19_v0_d1_grp6_PGA,k.t. kim,3.85,7,3,2,-2,1,0,0,1,2
2019,4,4,Valero Texas Open (USA),2019_4_4,2019_4_4_v0_d1_grp1_PGA,richy werenski,3.2,5,0,3,0,0,0,1,0,0
2019,4,4,Valero Texas Open (USA),2019_4_4,2019_4_4_v0_d1_grp1_PGA,ryan blaum,3.55,1,-1,2,-2,1,0,0,1,0
2019,4,4,Valero Texas Open (USA),2019_4_4,2019_4_4_v0_d1_grp1_PGA,lucas bjerregaard,2.28,5,0,-2,3,0,1,0,0,0
2018,11,1,Shriners Hospitals for Children Open (USA),2018_11_1,2018_11_1_v0_d1_grp2_PGA,satoshi kodaira,2.82,5,-1,0,0,0,0,1,0,0
2018,11,1,Shriners Hospitals for Children Open (USA),2018_11_1,2018_11_1_v0_d1_grp2_PGA,rod pampling,2.92,-5,3,-2,-2,1,0,0,1,0
2018,11,1,Shriners Hospitals for Children Open (USA),2018_11_1,2018_11_1_v0_d1_grp2_PGA,curtis luck,2.72,-1,-1,-3,-1,0,1,0,0,0
2017,11,9,OHL Classic at Mayakoba (Mexico),2017_11_9,2017_11_9_v0_d1_grp9_PGA,ryan armour,2.8,0,-6,-3,-3,1,0,1,0,3
2017,11,9,OHL Classic at Mayakoba (Mexico),2017_11_9,2017_11_9_v0_d1_grp9_PGA,russell knox,2.58,4,2,-2,-3,1,1,0,0,3
2017,11,9,OHL Classic at Mayakoba (Mexico),2017_11_9,2017_11_9_v0_d1_grp9_PGA,brian gay,3.7,3,0,-1,-3,1,0,0,1,3
2019,1,10,Sony Open in Hawaii (USA),2019_1_10,2019_1_10_v0_d1_grp3_PGA,bubba watson,3.5,0,-3,-3,1,0,0,0,1,0
2019,1,10,Sony Open in Hawaii (USA),2019_1_10,2019_1_10_v0_d1_grp3_PGA,patrick reed,2.66,5,-7,-3,-2,0,1,0,0,0
2019,1,10,Sony Open in Hawaii (USA),2019_1_10,2019_1_10_v0_d1_grp3_PGA,patton kizzire,2.78,-6,-4,-4,-3,1,0,1,0,0
2020,8,27,BMW Championship (USA) - Play Offs,2020_8_27,2020_8_27_v0_d1_grp1_PGA,jon rahm,2.14,0,0,-2,5,0,1,0,0,0
2020,8,27,BMW Championship (USA) - Play Offs,2020_8_27,2020_8_27_v0_d1_grp1_PGA,sungjae im,4.0,3,-1,4,7,0,0,0,1,0
2020,8,27,BMW Championship (USA) - Play Offs,2020_8_27,2020_8_27_v0_d1_grp1_PGA,patrick reed,3.15,-2,-5,-3,3,1,0,1,0,0
2019,10,3,Shriners Hospitals for Children Open (USA) - Play Offs,2019_10_3,2019_10_3_v0_d1_grp3_PGA,brandt snedeker,2.08,-6,-3,1,-4,1,1,0,0,0
2019,10,3,Shriners Hospitals for Children Open (USA) - Play Offs,2019_10_3,2019_10_3_v0_d1_grp3_PGA,ryan armour,3.45,-1,1,1,-1,0,0,1,0,0
2019,10,3,Shriners Hospitals for Children Open (USA) - Play Offs,2019_10_3,2019_10_3_v0_d1_grp3_PGA,grayson murray,3.85,-4,-1,0,0,0,0,0,1,0
2020,10,29,Bermuda Championship (Bermuda) - Play Offs,2020_10_29,2020_10_29_v0_d1_grp7_PGA,branden grace,3.35,-1,1,4,2,0,0,0,1,0
2020,10,29,Bermuda Championship (Bermuda) - Play Offs,2020_10_29,2020_10_29_v0_d1_grp7_PGA,harold varner iii,2.2,0,-5,-8,-2,1,1,0,0,0
2020,10,29,Bermuda Championship (Bermuda) - Play Offs,2020_10_29,2020_10_29_v0_d1_grp7_PGA,beau hossler,3.25,-2,0,-2,0,0,0,1,0,0
2020,9,24,Corales Puntacana Resort - Club Championship (Dominican Republic),2020_9_24,2020_9_24_v0_d1_grp6_PGA,denny mccarthy,1.39,-3,-2,-3,-4,1,1,0,0,0
2020,9,24,Corales Puntacana Resort - Club Championship (Dominican Republic),2020_9_24,2020_9_24_v0_d1_grp6_PGA,vaughn taylor,1.79,0,4,-2,4,0,0,1,0,0
2020,9,24,Corales Puntacana Resort - Club Championship (Dominican Republic),2020_9_24,2020_9_24_v0_d1_grp6_PGA,martin trainer,8.2,4,6,-1,0,0,0,0,1,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp8_PGA,phil mickelson,2.34,7,-4,0,2,0,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp8_PGA,satoshi kodaira,4.8,2,11,2,1,1,0,0,1,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp8_PGA,rafa cabrera bello,2.66,2,4,2,3,0,0,1,0,0
2018,3,8,Valspar Championship (USA),2018_3_8,2018_3_8_v0_d1_grp5_PGA,ian poulter,2.22,-4,-1,4,7,0,1,0,0,0
2018,3,8,Valspar Championship (USA),2018_3_8,2018_3_8_v0_d1_grp5_PGA,colt knost,3.95,-6,0,4,6,0,0,0,1,0
2018,3,8,Valspar Championship (USA),2018_3_8,2018_3_8_v0_d1_grp5_PGA,derek fathauer,2.98,-3,-3,3,4,1,0,1,0,0
2020,7,23,3M Open (USA),2020_7_23,2020_7_23_v0_d1_grp6_PGA,matthew wolff,2.36,-3,0,5,-6,1,1,0,0,2
2020,7,23,3M Open (USA),2020_7_23,2020_7_23_v0_d1_grp6_PGA,max homa,3.0,1,0,-2,-6,1,0,1,0,2
2020,7,23,3M Open (USA),2020_7_23,2020_7_23_v0_d1_grp6_PGA,branden grace,3.6,-2,-2,2,1,0,0,0,1,0
2020,11,12,Masters Tournament (USA),2020_11_12,2020_11_12_v0_d1_grp28_PGA,zach johnson,3.4,-2,-6,3,1,0,0,0,1,0
2020,11,12,Masters Tournament (USA),2020_11_12,2020_11_12_v0_d1_grp28_PGA,justin rose,2.7,-4,2,-5,-5,1,1,0,0,0
2020,11,12,Masters Tournament (USA),2020_11_12,2020_11_12_v0_d1_grp28_PGA,cameron champ,2.76,-4,2,-2,-4,0,0,1,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp44_PGA,chez reavie,3.45,2,-2,3,1,1,0,0,1,2
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp44_PGA,charley hoffman,2.52,0,-4,-1,2,0,1,0,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp44_PGA,russell knox,2.74,-4,2,-3,1,1,0,1,0,2
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp49_PGA,omar uresti,6.0,1,1,0,5,0,0,0,1,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp49_PGA,justin harding,2.26,3,0,2,2,1,0,1,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d1_grp49_PGA,andrew landry,2.12,0,9,0,3,0,1,0,0,0
2019,1,24,Farmers Insurance Open (USA),2019_1_24,2019_1_24_v0_d1_grp9_PGA,tiger woods,2.78,-8,-5,1,-2,0,1,0,0,0
2019,1,24,Farmers Insurance Open (USA),2019_1_24,2019_1_24_v0_d1_grp9_PGA,xander schauffele,3.1,-1,1,-1,-3,1,0,0,1,2
2019,1,24,Farmers Insurance Open (USA),2019_1_24,2019_1_24_v0_d1_grp9_PGA,tony finau,2.94,-2,-2,0,-3,1,0,1,0,2
2020,11,19,RSM Classic (USA) - Play Offs,2020_11_19,2020_11_19_v0_d1_grp3_PGA,corey conners,2.36,-3,-1,2,-3,1,1,0,0,0
2020,11,19,RSM Classic (USA) - Play Offs,2020_11_19,2020_11_19_v0_d1_grp3_PGA,ian poulter,2.62,-3,-3,0,-1,0,0,1,0,0
2020,11,19,RSM Classic (USA) - Play Offs,2020_11_19,2020_11_19_v0_d1_grp3_PGA,nate lashley,4.1,-8,3,3,-2,0,0,0,1,0
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d1_grp1_PGA,ryan armour,3.4,-5,-2,0,-5,1,0,0,1,0
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d1_grp1_PGA,andrew putnam,3.25,-2,-4,-1,-3,0,0,1,0,0
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d1_grp1_PGA,ian poulter,2.34,-3,-2,2,-2,0,1,0,0,0
2020,7,16,Memorial Tournament (USA),2020_7_16,2020_7_16_v0_d1_grp4_PGA,patrick reed,1.89,0,-2,-4,-1,1,1,0,0,0
2020,7,16,Memorial Tournament (USA),2020_7_16,2020_7_16_v0_d1_grp4_PGA,sebastián muñoz,3.5,0,1,7,3,0,0,1,0,0
2020,7,16,Memorial Tournament (USA),2020_7_16,2020_7_16_v0_d1_grp4_PGA,keith mitchell,4.5,1,-1,6,2,0,0,0,1,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp38_PGA,todd hamilton,6.6,2,4,9,4,0,0,0,1,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp38_PGA,beau hossler,2.22,-6,-5,-5,2,0,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d1_grp38_PGA,jorge campillo,2.28,2,-2,-1,1,1,0,1,0,0
2020,7,9,Workday Charity Open (USA) - Play Offs,2020_7_9,2020_7_9_v0_d1_grp3_PGA,justin thomas,2.36,-6,1,1,-4,1,1,0,0,0
2020,7,9,Workday Charity Open (USA) - Play Offs,2020_7_9,2020_7_9_v0_d1_grp3_PGA,brooks koepka,2.66,0,-2,-4,2,0,0,1,0,0
2020,7,9,Workday Charity Open (USA) - Play Offs,2020_7_9,2020_7_9_v0_d1_grp3_PGA,jason day,4.5,0,-3,-2,-3,0,0,0,1,0
2019,10,24,The ZOZO CHAMPIONSHIP (Japan),2019_10_24,2019_10_24_v0_d1_grp5_PGA,viktor hovland,2.04,-2,-3,-3,5,0,1,0,0,0
2019,10,24,The ZOZO CHAMPIONSHIP (Japan),2019_10_24,2019_10_24_v0_d1_grp5_PGA,vaughn taylor,3.25,-2,1,2,0,1,0,1,0,0
2019,10,24,The ZOZO CHAMPIONSHIP (Japan),2019_10_24,2019_10_24_v0_d1_grp5_PGA,sanghyun park,4.1,-2,-2,2,1,0,0,0,1,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp19_PGA,bernhard langer,2.72,-1,2,2,-1,1,0,1,0,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp19_PGA,alvaro ortiz,7.6,1,1,1,1,0,0,0,1,0
2019,4,11,Masters Tournament (USA),2019_4_11,2019_4_11_v0_d1_grp19_PGA,matt wallace,1.94,1,-1,-3,3,0,1,0,0,0
2020,7,30,WGC-FedEx St. Jude Invitational (USA),2020_7_30,2020_7_30_v0_d1_grp3_PGA,jon rahm,2.28,-4,0,-3,0,0,1,0,0,0
2020,7,30,WGC-FedEx St. Jude Invitational (USA),2020_7_30,2020_7_30_v0_d1_grp3_PGA,bryson dechambeau,2.74,-5,-6,1,-3,0,0,1,0,0
2020,7,30,WGC-FedEx St. Jude Invitational (USA),2020_7_30,2020_7_30_v0_d1_grp3_PGA,rickie fowler,4.8,-5,0,9,-6,1,0,0,1,0
2018,3,29,Houston Open (USA) - Play Offs,2018_3_29,2018_3_29_v0_d1_grp10_PGA,harris english,2.56,4,0,-1,0,0,1,0,0,0
2018,3,29,Houston Open (USA) - Play Offs,2018_3_29,2018_3_29_v0_d1_grp10_PGA,retief goosen,3.6,4,4,-2,-2,1,0,0,1,0
